3718.75441	-0.15064
3718.27227	-0.15000
3717.79012	-0.14936
3717.30798	-0.14884
3716.82584	-0.14849
3716.34370	-0.14837
3715.86156	-0.14850
3715.37942	-0.14866
3714.89728	-0.14868
3714.41514	-0.14881
3713.93300	-0.14986
3713.45085	-0.15243
3712.96871	-0.15597
3712.48657	-0.15860
3712.00443	-0.15858
3711.52229	-0.15619
3711.04015	-0.15359
3710.55801	-0.15271
3710.07587	-0.15356
3709.59373	-0.15449
3709.11158	-0.15404
3708.62944	-0.15240
3708.14730	-0.15086
3707.66516	-0.15023
3707.18302	-0.15022
3706.70088	-0.15020
3706.21874	-0.15006
3705.73660	-0.15007
3705.25446	-0.15026
3704.77231	-0.15028
3704.29017	-0.15002
3703.80803	-0.14999
3703.32589	-0.15072
3702.84375	-0.15209
3702.36161	-0.15325
3701.87947	-0.15344
3701.39733	-0.15264
3700.91519	-0.15138
3700.43304	-0.15022
3699.95090	-0.14942
3699.46876	-0.14903
3698.98662	-0.14896
3698.50448	-0.14899
3698.02234	-0.14889
3697.54020	-0.14869
3697.05806	-0.14858
3696.57592	-0.14861
3696.09377	-0.14857
3695.61163	-0.14827
3695.12949	-0.14791
3694.64735	-0.14776
3694.16521	-0.14780
3693.68307	-0.14776
3693.20093	-0.14776
3692.71879	-0.14838
3692.23665	-0.14992
3691.75450	-0.15155
3691.27236	-0.15189
3690.79022	-0.15074
3690.30808	-0.14983
3689.82594	-0.15116
3689.34380	-0.15482
3688.86166	-0.15832
3688.37952	-0.15858
3687.89738	-0.15501
3687.41523	-0.15002
3686.93309	-0.14624
3686.45095	-0.14453
3685.96881	-0.14411
3685.48667	-0.14395
3685.00453	-0.14364
3684.52239	-0.14334
3684.04025	-0.14313
3683.55811	-0.14289
3683.07596	-0.14250
3682.59382	-0.14207
3682.11168	-0.14180
3681.62954	-0.14173
3681.14740	-0.14184
3680.66526	-0.14209
3680.18312	-0.14242
3679.70098	-0.14259
3679.21884	-0.14228
3678.73669	-0.14147
3678.25455	-0.14078
3677.77241	-0.14127
3677.29027	-0.14367
3676.80813	-0.14763
3676.32599	-0.15152
3675.84385	-0.15322
3675.36171	-0.15170
3674.87957	-0.14786
3674.39742	-0.14347
3673.91528	-0.13981
3673.43314	-0.13728
3672.95100	-0.13614
3672.46886	-0.13685
3671.98672	-0.13957
3671.50458	-0.14327
3671.02244	-0.14578
3670.54030	-0.14543
3670.05815	-0.14271
3669.57601	-0.13964
3669.09387	-0.13759
3668.61173	-0.13626
3668.12959	-0.13464
3667.64745	-0.13253
3667.16531	-0.13074
3666.68317	-0.12992
3666.20103	-0.12975
3665.71888	-0.12940
3665.23674	-0.12861
3664.75460	-0.12787
3664.27246	-0.12755
3663.79032	-0.12734
3663.30818	-0.12679
3662.82604	-0.12595
3662.34390	-0.12532
3661.86176	-0.12507
3661.37961	-0.12479
3660.89747	-0.12414
3660.41533	-0.12336
3659.93319	-0.12286
3659.45105	-0.12254
3658.96891	-0.12196
3658.48677	-0.12123
3658.00463	-0.12124
3657.52249	-0.12267
3657.04034	-0.12479
3656.55820	-0.12578
3656.07606	-0.12445
3655.59392	-0.12154
3655.11178	-0.11869
3654.62964	-0.11683
3654.14750	-0.11572
3653.66536	-0.11492
3653.18322	-0.11457
3652.70107	-0.11505
3652.21893	-0.11622
3651.73679	-0.11747
3651.25465	-0.11845
3650.77251	-0.11937
3650.29037	-0.12041
3649.80823	-0.12098
3649.32609	-0.12024
3648.84395	-0.11814
3648.36180	-0.11568
3647.87966	-0.11382
3647.39752	-0.11246
3646.91538	-0.11085
3646.43324	-0.10860
3645.95110	-0.10619
3645.46896	-0.10434
3644.98682	-0.10324
3644.50468	-0.10253
3644.02253	-0.10186
3643.54039	-0.10123
3643.05825	-0.10072
3642.57611	-0.10025
3642.09397	-0.09959
3641.61183	-0.09872
3641.12969	-0.09781
3640.64755	-0.09705
3640.16541	-0.09642
3639.68326	-0.09584
3639.20112	-0.09526
3638.71898	-0.09472
3638.23684	-0.09417
3637.75470	-0.09351
3637.27256	-0.09269
3636.79042	-0.09181
3636.30828	-0.09104
3635.82614	-0.09052
3635.34399	-0.09029
3634.86185	-0.09028
3634.37971	-0.09024
3633.89757	-0.08983
3633.41543	-0.08888
3632.93329	-0.08752
3632.45115	-0.08618
3631.96901	-0.08536
3631.48687	-0.08546
3631.00472	-0.08680
3630.52258	-0.08932
3630.04044	-0.09234
3629.55830	-0.09450
3629.07616	-0.09444
3628.59402	-0.09186
3628.11188	-0.08778
3627.62974	-0.08370
3627.14760	-0.08056
3626.66545	-0.07850
3626.18331	-0.07715
3625.70117	-0.07614
3625.21903	-0.07523
3624.73689	-0.07429
3624.25475	-0.07333
3623.77261	-0.07246
3623.29047	-0.07173
3622.80833	-0.07106
3622.32618	-0.07034
3621.84404	-0.06972
3621.36190	-0.06958
3620.87976	-0.07009
3620.39762	-0.07083
3619.91548	-0.07098
3619.43334	-0.07004
3618.95120	-0.06832
3618.46906	-0.06652
3617.98691	-0.06497
3617.50477	-0.06347
3617.02263	-0.06179
